image_name,xmin,xmax,ymin,ymax,class_id
1479498419967327905.jpg,662,575,706,611,1
1479498419967327905.jpg,773,571,829,610,1
1479498419967327905.jpg,908,566,938,601,1
1479498419967327905.jpg,950,566,992,596,1
1479498419967327905.jpg,1015,563,1063,610,1
1479498420952429165.jpg,570,584,619,618,1
1479498420952429165.jpg,739,572,792,608,1
1479498420952429165.jpg,780,571,806,607,1
1479498420952429165.jpg,1021,565,1066,605,1
1479498420952429165.jpg,904,569,932,593,1
1479498420952429165.jpg,1514,559,1553,597,1
1479498420952429165.jpg,957,562,982,589,2
1479498420952429165.jpg,717,568,755,607,1
1479498421468739251.jpg,1588,542,1670,607,1
1479498421468739251.jpg,1014,567,1063,605,1
1479498421468739251.jpg,702,568,768,622,1
1479498421468739251.jpg,500,586,553,624,1
1479498421468739251.jpg,674,574,725,613,1
1479498421468739251.jpg,892,568,926,599,1
1479498421468739251.jpg,949,558,981,595,2
1479498421468739251.jpg,733,570,784,610,1
1479498421468739251.jpg,775,574,805,600,1
1479498422466618504.jpg,1006,566,1058,608,1
1479498422466618504.jpg,610,566,701,628,1
1479498422466618504.jpg,507,567,594,629,1
1479498422466618504.jpg,219,585,328,650,1
1479498422466618504.jpg,714,573,754,605,1
1479498422466618504.jpg,746,570,780,601,1
1479498422466618504.jpg,879,564,914,597,1
1479498422466618504.jpg,1834,557,1920,632,1
1479498422466618504.jpg,911,566,966,595,1
1479498422466618504.jpg,674,565,728,620,1
1479498422967265884.jpg,331,572,455,649,1
1479498422967265884.jpg,540,567,652,642,1
1479498422967265884.jpg,1000,567,1050,609,1
1479498422967265884.jpg,0,594,85,674,1
1479498422967265884.jpg,624,570,686,629,1
1479498422967265884.jpg,679,575,716,609,1
1479498422967265884.jpg,711,575,746,604,1
1479498422967265884.jpg,870,567,905,598,1
1479498422967265884.jpg,920,571,985,598,1
1479498423966281466.jpg,299,554,489,668,1
1479498423966281466.jpg,456,556,570,640,1
1479498423966281466.jpg,551,564,598,613,1
1479498423966281466.jpg,607,562,664,603,1
1479498423966281466.jpg,661,572,694,599,1
1479498423966281466.jpg,858,554,897,588,1
1479498423966281466.jpg,1000,559,1045,598,1
1479498423966281466.jpg,965,560,1000,588,1
1479498423966281466.jpg,1341,545,1380,611,3
1479498424966388833.jpg,848,552,896,595,1
1479498424966388833.jpg,1004,559,1058,603,1
1479498424966388833.jpg,10,540,325,705,1
1479498424966388833.jpg,386,558,488,632,1
1479498424966388833.jpg,505,576,546,615,1
1479498424966388833.jpg,646,567,689,593,1
1479498424966388833.jpg,681,566,720,592,1
1479498424966388833.jpg,801,567,835,593,1
1479498424966388833.jpg,947,551,975,586,2
1479498425966481144.jpg,901,558,977,592,1
1479498425966481144.jpg,1009,555,1071,607,1
1479498425966481144.jpg,836,548,896,603,1
1479498425966481144.jpg,807,565,842,594,1
1479498425966481144.jpg,780,565,815,596,1
1479498425966481144.jpg,750,569,786,598,1
1479498425966481144.jpg,665,557,726,602,1
1479498425966481144.jpg,577,567,640,602,1
1479498425966481144.jpg,544,571,582,607,1
1479498425966481144.jpg,259,578,377,634,1
1479498425966481144.jpg,1449,559,1489,602,1
1479498425966481144.jpg,1713,530,1753,653,3
1479498425966481144.jpg,366,580,426,618,1
1479498426466745268.jpg,1025,567,1086,617,1
1479498426466745268.jpg,929,567,1019,604,1
1479498426466745268.jpg,841,560,900,611,1
1479498426466745268.jpg,609,571,676,621,1
1479498426466745268.jpg,482,581,565,627,1
1479498426466745268.jpg,421,591,495,626,1
1479498426466745268.jpg,93,604,206,669,1
1479498426466745268.jpg,1,599,118,683,1
1479498426466745268.jpg,765,568,803,607,1
1479498426466745268.jpg,299,595,385,644,1
1479498426466745268.jpg,268,592,335,630,1
1479498426466745268.jpg,798,568,836,607,1
1479498427466419069.jpg,4,577,202,691,1
1479498427466419069.jpg,391,560,511,642,1
1479498427466419069.jpg,838,544,910,605,1
1479498427466419069.jpg,202,603,326,642,1
1479498427466419069.jpg,347,578,414,638,1
1479498427466419069.jpg,152,582,229,620,1
1479498427466419069.jpg,721,555,773,603,1
1479498427466419069.jpg,782,561,821,599,1
1479498427466419069.jpg,998,545,1073,595,1
1479498427466419069.jpg,1054,553,1133,613,1
1479498427466419069.jpg,1717,530,1819,572,1
1479498427466419069.jpg,1347,546,1402,584,1
1479498427966908943.jpg,1024,525,1080,586,1
1479498427966908943.jpg,102,538,311,659,1
1479498427966908943.jpg,825,522,905,591,1
1479498427966908943.jpg,1382,523,1422,563,1
1479498427966908943.jpg,1065,530,1142,600,1
1479498427966908943.jpg,751,542,798,582,1
1479498427966908943.jpg,726,548,751,582,1
1479498427966908943.jpg,682,536,738,590,1
1479498427966908943.jpg,646,550,698,590,1
1479498427966908943.jpg,44,559,146,640,2
1479498427966908943.jpg,1860,504,1895,559,1
1479498427966908943.jpg,1753,513,1812,557,1
1479498427966908943.jpg,1680,513,1749,565,1
1479498427966908943.jpg,331,567,369,594,1
1479498428964524179.jpg,1080,549,1174,620,1
1479498428964524179.jpg,777,536,883,622,1
1479498428964524179.jpg,471,559,585,629,1
1479498428964524179.jpg,635,567,707,611,1
1479498428964524179.jpg,985,559,1023,588,1
1479498428964524179.jpg,3,606,102,651,1
1479498428964524179.jpg,705,571,732,599,1
1479498428964524179.jpg,1830,526,1911,580,1
1479498428964524179.jpg,0,613,75,659,1
1479498429967262377.jpg,713,522,863,642,1
1479498429967262377.jpg,1090,546,1129,605,1
1479498429967262377.jpg,1110,550,1245,644,1
1479498429967262377.jpg,370,558,515,634,1
1479498429967262377.jpg,160,550,327,658,1
1479498429967262377.jpg,679,560,730,609,1
1479498429967262377.jpg,967,552,1014,591,1
1479498429967262377.jpg,1773,536,1873,588,1
1479498429967262377.jpg,1462,541,1528,580,1
1479498429967262377.jpg,1293,545,1362,584,1
1479498429967262377.jpg,0,532,170,692,1
1479498429467076541.jpg,1093,550,1205,635,1
1479498429467076541.jpg,749,535,877,636,1
1479498429467076541.jpg,277,555,442,652,1
1479498429467076541.jpg,416,569,486,632,1
1479498429467076541.jpg,564,571,638,627,1
1479498429467076541.jpg,685,572,732,604,1
1479498429467076541.jpg,980,558,1021,597,1
1479498429467076541.jpg,1447,548,1501,578,1
1479498429467076541.jpg,1726,539,1790,580,1
1479498429467076541.jpg,726,568,765,607,1
1479498430468141776.jpg,664,505,848,641,1
1479498430468141776.jpg,64,545,298,665,1
1479498430468141776.jpg,951,542,997,586,1
1479498430468141776.jpg,1087,543,1145,590,1
1479498430468141776.jpg,607,552,667,602,1
1479498430468141776.jpg,0,558,25,670,1
1479498430468141776.jpg,1128,536,1279,643,1
1479498430468141776.jpg,1827,537,1919,588,1
1479498430468141776.jpg,1487,536,1549,574,1
1479498430468141776.jpg,1301,539,1387,578,1
1479498431456690734.jpg,1180,530,1407,685,1
1479498431456690734.jpg,1068,540,1135,599,1
1479498431456690734.jpg,933,546,973,585,1
1479498431456690734.jpg,515,499,769,703,1
1479498431456690734.jpg,348,558,477,634,1
1479498431456690734.jpg,765,554,804,593,1
1479498432467999522.jpg,1272,517,1677,766,1
1479498432467999522.jpg,182,462,675,773,1
1479498432467999522.jpg,715,567,761,599,1
1479498432467999522.jpg,1039,551,1105,601,1
1479498432467999522.jpg,929,560,959,586,1
1479498432467999522.jpg,648,564,696,607,1
1479498432467999522.jpg,754,567,782,590,1
1479498432968767695.jpg,1354,509,1914,853,1
1479498432968767695.jpg,2,440,589,836,1
1479498432968767695.jpg,1031,552,1090,605,1
1479498432968767695.jpg,569,564,638,618,1
1479498432968767695.jpg,924,558,963,597,1
1479498432968767695.jpg,730,568,769,607,1
1479498432968767695.jpg,673,564,740,609,1
1479498432968767695.jpg,630,568,683,611,1
1479498432968767695.jpg,1349,543,1416,590,1
1479498433967168443.jpg,1637,497,1911,1002,1
1479498433967168443.jpg,1020,541,1086,592,1
1479498433967168443.jpg,604,552,671,606,1
1479498433967168443.jpg,350,550,485,638,1
1479498433967168443.jpg,469,562,525,617,1
1479498433967168443.jpg,4,340,342,917,1
1479498433967168443.jpg,690,556,740,594,1
1479498433967168443.jpg,565,556,613,602,1
1479498433967168443.jpg,1284,535,1327,583,1
1479498433967168443.jpg,1374,542,1462,585,1
1479498433967168443.jpg,1633,527,1724,572,1
1479498433967168443.jpg,930,545,962,578,1
1479498433967168443.jpg,966,535,998,573,2
1479498433967168443.jpg,732,546,764,585,1
1479498433967168443.jpg,804,543,839,586,1
1479498434965897246.jpg,0,548,83,690,1
1479498434965897246.jpg,152,570,319,654,1
1479498434965897246.jpg,463,555,579,629,1
1479498434965897246.jpg,651,562,704,601,1
1479498434965897246.jpg,806,554,839,584,1
1479498434965897246.jpg,576,563,628,601,1
1479498434965897246.jpg,1026,546,1075,593,1
1479498434965897246.jpg,955,552,979,579,1
1479498434965897246.jpg,711,564,753,593,1
1479498434965897246.jpg,1682,518,1776,574,1
1479498434965897246.jpg,1622,520,1682,566,1
1479498434965897246.jpg,1420,539,1520,578,1
1479498434965897246.jpg,1304,532,1356,570,1
1479498434965897246.jpg,1098,547,1137,586,1
1479498434965897246.jpg,434,553,498,622,1
1479498434965897246.jpg,632,552,676,594,1
1479498435467301038.jpg,0,570,125,674,1
1479498435467301038.jpg,338,547,489,639,1
1479498435467301038.jpg,1019,545,1075,586,1
1479498435467301038.jpg,958,548,990,580,1
1479498435467301038.jpg,1308,534,1361,575,1
1479498435467301038.jpg,617,558,681,597,1
1479498435467301038.jpg,695,558,733,591,1
1479498435467301038.jpg,567,564,618,596,1
1479498435467301038.jpg,792,551,824,583,1
1479498435467301038.jpg,834,548,866,580,1
1479498435467301038.jpg,1714,519,1794,572,1
1479498435467301038.jpg,1645,524,1703,567,1
1479498435467301038.jpg,1417,524,1511,585,1
1479498436466901653.jpg,0,554,119,691,1
1479498436466901653.jpg,90,536,213,661,1
1479498436466901653.jpg,531,564,608,613,1
1479498436466901653.jpg,589,567,632,606,1
1479498436466901653.jpg,646,565,699,606,1
1479498436466901653.jpg,703,557,757,602,1
1479498436466901653.jpg,1022,551,1070,589,1
1479498436466901653.jpg,1324,547,1371,583,1
1479498436466901653.jpg,817,561,849,589,1
1479498436466901653.jpg,961,554,991,583,1
1479498436466901653.jpg,986,540,1017,580,2
1479498436466901653.jpg,1740,529,1819,581,1
1479498436466901653.jpg,1658,535,1726,577,1
1479498436466901653.jpg,1422,532,1527,589,1
1479498436967665754.jpg,464,565,555,623,1
1479498436967665754.jpg,668,559,737,608,1
1479498436967665754.jpg,614,568,672,609,1
1479498436967665754.jpg,808,561,843,589,1
1479498436967665754.jpg,1022,553,1064,591,1
1479498436967665754.jpg,578,567,624,607,1
1479498436967665754.jpg,1325,542,1376,586,1
1479498436967665754.jpg,1665,534,1731,577,1
1479498436967665754.jpg,1744,520,1836,585,1
1479498438467291539.jpg,71,568,251,673,1
1479498438467291539.jpg,492,559,602,626,1
1479498438467291539.jpg,677,556,740,610,1
1479498438467291539.jpg,620,578,668,608,1
1479498438467291539.jpg,467,574,498,626,1
1479498438467291539.jpg,1731,533,1820,583,1
1479498438467291539.jpg,1655,538,1721,575,1
1479498438467291539.jpg,1324,550,1369,580,1
1479498438467291539.jpg,1101,566,1152,596,1
1479498438467291539.jpg,1008,553,1053,596,1
1479498438467291539.jpg,966,559,998,591,1
1479498438467291539.jpg,797,570,829,602,1
1479498438467291539.jpg,589,570,621,610,1
1479498438467291539.jpg,827,565,859,597,1
1479498437967229801.jpg,530,573,584,627,1
1479498437967229801.jpg,572,563,659,624,1
1479498437967229801.jpg,702,562,774,615,1
1479498437967229801.jpg,1015,560,1059,595,1
1479498437967229801.jpg,1662,543,1724,587,1
1479498437967229801.jpg,1325,556,1375,591,1
1479498437967229801.jpg,1107,568,1145,599,1
1479498437967229801.jpg,1737,530,1833,590,1
1479498437967229801.jpg,247,568,403,656,1
1479498437967229801.jpg,447,576,534,615,1
1479498437967229801.jpg,1443,549,1516,588,1
1479498437967229801.jpg,143,582,204,624,1
1479498438967462544.jpg,382,558,523,644,1
1479498438967462544.jpg,0,590,38,691,1
1479498438967462544.jpg,632,559,721,613,1
1479498438967462544.jpg,567,575,628,614,1
1479498438967462544.jpg,789,569,816,594,1
1479498438967462544.jpg,716,576,746,603,1
1479498438967462544.jpg,1107,569,1139,596,1
1479498438967462544.jpg,1083,568,1106,591,1
1479498438967462544.jpg,1011,562,1047,595,1
1479498438967462544.jpg,967,563,991,586,1
1479498438967462544.jpg,1324,555,1370,589,1
1479498438967462544.jpg,1439,552,1492,604,1
1479498438967462544.jpg,139,581,218,628,1
1479498438967462544.jpg,360,562,406,605,1
1479498438967462544.jpg,989,559,1011,581,2
1479498438967462544.jpg,1736,532,1830,578,1
1479498438967462544.jpg,1669,543,1728,586,1
1479498439467511833.jpg,227,560,409,669,1
1479498439467511833.jpg,585,558,679,626,1
1479498439467511833.jpg,1728,532,1828,573,1
1479498439467511833.jpg,1665,544,1724,583,1
1479498439467511833.jpg,1331,546,1370,585,1
1479498439467511833.jpg,511,579,575,622,1
1479498439467511833.jpg,135,581,205,620,1
1479498439467511833.jpg,1010,560,1049,599,1
1479498439467511833.jpg,1451,545,1518,584,1
1479498439467511833.jpg,805,565,844,603,1
1479498439467511833.jpg,1106,565,1145,603,1
1479498440467595972.jpg,431,554,573,642,1
1479498440467595972.jpg,2,575,129,689,1
1479498440467595972.jpg,364,581,438,636,1
1479498440467595972.jpg,681,562,746,609,1
1479498440467595972.jpg,577,568,628,611,1
1479498440467595972.jpg,1744,532,1832,571,1
1479498440467595972.jpg,1667,542,1730,581,1
1479498440467595972.jpg,1333,550,1372,589,1
1479498440467595972.jpg,1108,568,1147,607,1
1479498440467595972.jpg,1008,562,1047,601,1
1479498440467595972.jpg,630,564,669,603,1
1479498440467595972.jpg,796,569,836,609,1
1479498440467595972.jpg,1449,543,1511,586,1
1479498440467595972.jpg,649,570,690,609,1
1479498440969914780.jpg,1740,536,1831,583,1
1479498440969914780.jpg,1665,547,1724,581,1
1479498440969914780.jpg,254,594,313,650,1
1479498440969914780.jpg,296,554,478,658,1
1479498440969914780.jpg,140,581,211,618,1
1479498440969914780.jpg,1107,573,1142,596,1
1479498440969914780.jpg,1082,568,1110,591,1
1479498440969914780.jpg,1052,565,1073,588,1
1479498440969914780.jpg,1009,566,1037,591,1
1479498440969914780.jpg,574,575,626,614,1
1479498440969914780.jpg,625,573,671,614,1
1479498440969914780.jpg,654,571,719,614,1
1479498440969914780.jpg,713,570,743,606,1
1479498440969914780.jpg,816,571,845,596,1
1479498440969914780.jpg,841,571,864,593,1
1479498440969914780.jpg,851,559,878,587,1
1479498440969914780.jpg,1334,554,1366,580,1
1479498440969914780.jpg,1450,555,1494,585,1
1479498440969914780.jpg,466,578,539,617,1
1479498441970259255.jpg,580,567,663,625,1
1479498441970259255.jpg,0,578,27,702,1
1479498441970259255.jpg,16,602,80,677,1
1479498441970259255.jpg,216,588,275,635,1
1479498441970259255.jpg,448,582,541,621,1
1479498441970259255.jpg,654,569,705,613,1
1479498441970259255.jpg,1738,538,1828,573,1
1479498441970259255.jpg,1331,556,1368,588,1
1479498441970259255.jpg,800,570,832,599,1
1479498441970259255.jpg,559,581,592,618,1
1479498441970259255.jpg,1663,542,1730,581,1
1479498441970259255.jpg,135,583,207,622,1
1479498441970259255.jpg,835,567,867,599,1
1479498442970431250.jpg,491,570,602,633,1
1479498442970431250.jpg,578,566,638,618,1
1479498442970431250.jpg,811,568,843,600,1
1479498442970431250.jpg,1329,555,1367,587,1
1479498442970431250.jpg,631,567,680,608,1
1479498442970431250.jpg,679,573,711,605,1
1479498442970431250.jpg,1732,532,1830,580,1
1479498442970431250.jpg,1663,541,1732,588,1
1479498442970431250.jpg,1108,565,1146,603,1
1479498442970431250.jpg,994,553,1033,592,1
1479498442970431250.jpg,721,570,759,609,1
1479498442970431250.jpg,827,549,865,588,1
1479498442970431250.jpg,146,580,216,628,1
1479498443470770632.jpg,445,568,576,641,1
1479498443470770632.jpg,542,563,604,622,1
1479498443470770632.jpg,588,569,634,612,1
1479498443470770632.jpg,1726,535,1826,573,1
1479498443470770632.jpg,1661,542,1727,578,1
1479498443470770632.jpg,1336,555,1370,582,1
1479498443470770632.jpg,711,567,750,612,1
1479498443470770632.jpg,678,577,712,602,1
1479498443470770632.jpg,799,568,842,596,1
1479498443470770632.jpg,1106,570,1145,596,1
1479498443470770632.jpg,1001,567,1027,587,1
1479498443470770632.jpg,826,555,865,590,2
1479498443470770632.jpg,637,561,686,608,2
1479498443470770632.jpg,142,578,206,619,1
1479498443470770632.jpg,348,590,400,621,1
1479498443470770632.jpg,1449,553,1505,592,1
1479498443470770632.jpg,254,584,335,622,1
1479498444447491123.jpg,385,552,517,652,1
1479498444447491123.jpg,350,569,409,630,1
1479498444447491123.jpg,574,569,625,615,1
1479498444447491123.jpg,672,568,738,618,1
1479498444447491123.jpg,793,564,825,607,1
1479498444447491123.jpg,628,564,671,610,1
1479498444447491123.jpg,1661,542,1730,588,1
1479498444447491123.jpg,1739,541,1835,590,1
1479498444447491123.jpg,1434,548,1498,587,1
1479498444447491123.jpg,1321,547,1367,588,1
1479498444447491123.jpg,1110,569,1141,601,1
1479498444447491123.jpg,808,550,847,593,1
1479498444447491123.jpg,129,578,218,636,1
1479498444965438015.jpg,1736,538,1824,577,1
1479498444965438015.jpg,1661,542,1726,581,1
1479498444965438015.jpg,805,554,841,594,1
1479498444965438015.jpg,661,567,724,616,1
1479498444965438015.jpg,575,574,628,614,1
1479498444965438015.jpg,352,562,505,648,1
1479498444965438015.jpg,309,577,372,638,1
1479498444965438015.jpg,630,566,669,605,1
1479498444965438015.jpg,139,581,213,620,1
1479498444965438015.jpg,489,581,540,622,1
1479498444965438015.jpg,1108,568,1147,607,1
1479498444965438015.jpg,1327,554,1366,593,1
1479498444965438015.jpg,1457,549,1509,588,1
1479498444965438015.jpg,829,559,867,597,1
1479498445468190217.jpg,331,563,489,649,1
1479498445468190217.jpg,291,555,424,657,1
1479498445468190217.jpg,255,589,316,649,1
1479498445468190217.jpg,634,565,709,622,1
1479498445468190217.jpg,570,571,628,617,1
1479498445468190217.jpg,702,569,749,608,1
1479498445468190217.jpg,1103,569,1145,594,1
1479498445468190217.jpg,794,549,841,595,1
1479498445468190217.jpg,142,578,215,623,1
1479498445468190217.jpg,1741,540,1832,584,1
1479498445468190217.jpg,1661,542,1728,582,1
1479498445468190217.jpg,1447,548,1509,588,1
1479498445468190217.jpg,1328,552,1376,590,1
1479498445970604903.jpg,323,566,474,661,1
1479498445970604903.jpg,229,564,368,654,1
1479498445970604903.jpg,618,569,693,620,1
1479498445970604903.jpg,466,580,547,618,1
1479498445970604903.jpg,566,568,622,613,1
1479498445970604903.jpg,690,559,750,617,1
1479498445970604903.jpg,778,545,834,601,1
1479498445970604903.jpg,825,555,863,593,1
1479498445970604903.jpg,1102,565,1141,603,1
1479498445970604903.jpg,1324,553,1370,592,1
1479498445970604903.jpg,1728,536,1836,576,1
1479498445970604903.jpg,1667,539,1730,584,1
1479498446968194853.jpg,312,569,464,652,1
1479498446968194853.jpg,135,559,316,669,1
1479498446968194853.jpg,92,591,176,668,1
1479498446968194853.jpg,581,571,668,626,1
1479498446968194853.jpg,665,567,728,615,1
1479498446968194853.jpg,814,565,848,596,1
1479498446968194853.jpg,1738,540,1823,576,1
1479498446968194853.jpg,1665,549,1723,579,1
1479498446968194853.jpg,1110,569,1142,596,1
1479498446968194853.jpg,1330,557,1367,585,1
1479498446968194853.jpg,780,551,816,600,2
1479498446968194853.jpg,1441,547,1507,586,1
1479498446968194853.jpg,461,580,545,618,1
1479498447968086115.jpg,0,585,133,679,1
1479498447968086115.jpg,92,558,291,672,1
1479498447968086115.jpg,306,566,466,655,1
1479498447968086115.jpg,547,566,646,633,1
1479498447968086115.jpg,636,561,713,618,1
1479498447968086115.jpg,710,566,747,610,1
1479498447968086115.jpg,799,561,841,599,1
1479498447968086115.jpg,1731,539,1829,574,1
1479498447968086115.jpg,1662,543,1732,583,1
1479498447968086115.jpg,1449,554,1522,596,1
